employee_id,year,regular_pay,retro_pay,other_pay,ot_pay,injured_pay,detail_pay,quinn_pay,total_pay
158927,2021,28970.96,,400.0,411.88,,,,29782.84
145223,2017,29444.27,,,469.53,,,,29913.8
120929,2018,24990.01,,800.0,2779.67,0.0,1472.0,,30041.68
80410,2011,16323.14,0.0,3957.88,0.0,0.0,0.0,9780.67,30061.69
131224,2016,29924.26,,161.88,,,,,30086.14
144315,2017,26075.4,2220.18,400.0,1471.93,,,,30167.51
108437,2011,28514.63,0.0,8.22,1709.12,0.0,0.0,0.0,30231.97
141833,2021,28970.9,,400.0,1140.14,,,,30511.04
111716,2017,26075.4,2381.38,400.0,2033.88,,,,30890.66
10599,2017,30947.81,,,,,,,30947.81
144840,2017,27076.55,2216.09,400.0,1256.56,,,,30949.2
10510,2021,3388.02,,27210.38,,,,499.28,31097.68
116926,2011,30329.79,0.0,800.0,0.0,0.0,0.0,0.0,31129.79
116947,2011,30357.51,0.0,800.0,52.65,0.0,0.0,0.0,31210.16
144310,2018,30582.09,,400.0,269.21,,,,31251.3
144335,2017,26075.4,2411.38,400.0,2416.28,,,,31303.06
113365,2017,26796.84,2369.02,400.0,1805.57,,,,31371.43
116897,2011,30357.51,0.0,800.0,236.9,0.0,0.0,0.0,31394.41
144336,2017,26075.4,2226.31,400.0,2726.77,,,,31428.48
113322,2018,30582.09,,400.0,479.89,,,,31461.98
144310,2017,26075.4,2231.37,400.0,2765.08,,,,31471.85
116891,2011,30424.02,0.0,800.0,272.0,0.0,0.0,0.0,31496.02
116909,2011,30424.02,0.0,800.0,289.55,0.0,0.0,0.0,31513.57
135342,2015,31529.02,0.0,0.0,0.0,0.0,0.0,0.0,31529.02
135897,2018,30582.08,,571.67,456.47,,,,31610.22
116948,2011,30424.02,0.0,800.0,114.07,0.0,296.0,0.0,31634.09
10517,2021,9080.69,,20777.27,,,,1777.85,31635.81
144311,2017,26075.4,2215.59,400.0,2998.38,,,,31689.37
116892,2011,30329.79,0.0,800.0,272.0,0.0,296.0,0.0,31697.79
116888,2011,30329.79,0.0,800.0,298.32,0.0,296.0,0.0,31724.11
116900,2011,30158.63,0.0,800.0,140.39,0.0,666.0,0.0,31765.02
113756,2018,30736.69,,400.0,641.29,,,,31777.98
116946,2011,30329.79,0.0,800.0,236.9,0.0,629.0,0.0,31995.69
116890,2011,30424.02,0.0,800.0,438.71,0.0,333.0,0.0,31995.73
116934,2011,30142.61,0.0,800.0,210.58,0.0,851.0,0.0,32004.19
10716,2021,10851.55,,20077.83,1082.1,,,,32011.48
116899,2012,27939.89,0.0,0.0,3000.34,0.0,1089.0,0.0,32029.23
144314,2017,26075.4,2444.17,400.0,3140.6,,,,32060.17
111716,2018,30582.09,,400.0,1123.64,,,,32105.73
116931,2011,30424.02,0.0,800.0,326.09,0.0,629.0,0.0,32179.11
116941,2011,30424.02,0.0,800.0,35.1,0.0,925.0,0.0,32184.12
116944,2011,30329.79,0.0,800.0,587.87,0.0,481.0,0.0,32198.66
89907,2011,30329.79,0.0,800.0,61.42,0.0,1041.0,0.0,32232.21
116904,2011,30424.02,0.0,800.0,140.39,0.0,893.0,0.0,32257.41
116885,2011,30424.02,0.0,800.0,0.0,0.0,1036.0,0.0,32260.02
116928,2011,30329.79,0.0,800.0,0.0,0.0,1184.0,0.0,32313.79
118844,2021,28970.9,,400.0,2984.64,,,,32355.54
144313,2018,30582.08,,400.0,1424.4,,,,32406.48
144311,2018,30582.08,,400.0,1496.92,,,,32479.0
144840,2018,31562.07,,400.0,533.86,,,,32495.93
113756,2017,26817.25,2200.73,400.0,3081.05,,,,32499.03
116945,2011,30329.79,0.0,800.0,52.65,0.0,1337.0,0.0,32519.44
116940,2011,30424.02,0.0,800.0,272.0,0.0,1036.0,0.0,32532.02
155732,2021,30010.95,,400.0,2133.38,,,,32544.33
116933,2011,30424.02,0.0,800.0,140.39,0.0,1184.0,0.0,32548.41
116887,2011,30329.79,0.0,800.0,368.52,0.0,1073.0,0.0,32571.31
10514,2021,28.18,,20751.84,,10795.83,,1000.56,32576.41
10744,2017,32578.08,,,,,,,32578.08
113322,2017,26075.4,2539.23,400.0,3564.8,,,,32579.43
116889,2011,30329.79,0.0,800.0,70.19,0.0,1423.0,0.0,32622.98
129442,2017,26931.88,2391.55,400.0,3003.95,,,,32727.38
8987,2021,6507.06,,25184.48,,,,1208.45,32899.99
144333,2017,25888.44,2370.49,400.0,4325.71,,,,32984.64
123379,2017,26075.4,2360.79,400.0,4232.12,,,,33068.31
127283,2013,23812.7,0.0,0.0,9269.87,0.0,0.0,0.0,33082.57
144332,2018,30582.09,,400.0,2147.79,,,,33129.88
116924,2011,30424.02,0.0,800.0,596.65,0.0,1421.0,0.0,33241.67
144332,2017,26075.4,2421.6,400.0,4368.31,,,,33265.31
128221,2021,28970.9,,400.0,3963.61,,,,33334.51
128227,2017,26075.4,2273.72,400.0,4701.69,,,,33450.81
127747,2017,26075.4,2435.18,400.0,4640.15,,,,33550.73
144335,2018,30582.08,,509.24,2643.96,,,,33735.28
132363,2017,25675.41,2320.6,400.0,5546.89,,,,33942.9
144336,2018,30582.09,,400.0,3043.98,,,,34026.07
116906,2011,30424.02,0.0,800.0,0.0,0.0,2923.0,0.0,34147.02
51667,2011,30424.02,0.0,800.0,412.39,0.0,2516.0,0.0,34152.41
144444,2021,12861.28,,3300.0,,,,18016.22,34177.5
8653,2021,3770.96,,29468.3,399.28,,,754.2,34392.74
128227,2018,30582.07,,946.21,3078.76,,,,34607.04
144314,2018,30582.06,,400.0,3675.23,,,,34657.29
129442,2018,31562.08,,400.0,2863.42,,,,34825.5
116904,2015,30767.9,0.0,800.0,102.96,0.0,3312.0,0.0,34982.86
144331,2017,26075.4,2417.95,400.0,6121.91,,,,35015.26
144309,2017,27042.5,2518.51,400.0,5081.62,,,,35042.63
113365,2018,30582.08,,836.97,3745.44,,,,35164.49
137985,2021,28970.95,,400.0,6034.96,,,,35405.91
128208,2017,26595.4,2508.29,400.0,6254.38,,,,35758.07
152930,2021,35649.59,,,185.9,,,,35835.49
156760,2021,35881.97,,,,,,,35881.97
164920,2021,35881.97,,,185.9,,,,36067.87
164095,2021,35881.97,,,185.9,,,,36067.87
164578,2021,35881.97,,,185.9,,,,36067.87
114095,2021,35881.97,,,185.9,,,,36067.87
164096,2021,35881.97,,,185.9,,,,36067.87
164119,2021,35881.97,,,185.9,,,,36067.87
112357,2021,35881.97,,,185.9,,,,36067.87
164580,2021,35881.97,,,185.9,,,,36067.87
129099,2021,35881.97,,,185.9,,,,36067.87
111334,2021,35881.97,,,185.9,,,,36067.87
164108,2021,35881.97,,,185.9,,,,36067.87
123205,2021,35881.97,,,185.9,,,,36067.87
153071,2021,35881.97,,,185.9,,,,36067.87
164086,2021,35881.97,,,185.9,,,,36067.87
164618,2021,35881.97,,,185.9,,,,36067.87
164087,2021,35881.97,,,185.9,,,,36067.87
112674,2021,35881.97,,,185.9,,,,36067.87
164111,2021,35881.97,,,185.9,,,,36067.87
96921,2011,33719.86,0.0,587.31,2020.71,0.0,0.0,0.0,36327.88
128336,2017,27118.84,2428.18,400.0,6402.32,,,,36349.34
128677,2017,26395.4,2750.09,400.0,6910.32,,,,36455.81
144309,2018,31562.09,,400.0,4659.12,,,,36621.21
144325,2018,28381.49,,400.0,8111.22,,,,36892.71
12238,2012,34566.74,0.0,800.0,1719.28,0.0,0.0,0.0,37086.02
102677,2011,33810.25,0.0,1600.0,272.0,0.0,1517.0,0.0,37199.25
12280,2021,5370.84,,31603.39,531.42,,,,37505.65
121696,2013,33384.02,0.0,0.0,4267.79,0.0,0.0,0.0,37651.81
138921,2016,37550.43,,,264.12,,,,37814.55
128208,2018,29421.49,,400.0,8102.81,,,,37924.3
128336,2018,29421.49,,400.0,8376.64,,,,38198.13
10293,2021,4012.13,,32064.59,,,1840.0,356.64,38273.36
102191,2016,36661.54,,800.0,833.52,,,,38295.06
144333,2018,30582.09,,400.0,7403.13,,,,38385.22
116483,2013,35258.87,316.49,2919.39,0.0,0.0,0.0,0.0,38494.75
131198,2021,18632.0,,900.0,234.15,,,18781.2,38547.35
127747,2018,30582.07,,400.0,7719.13,,,,38701.2
132363,2018,30582.08,87.41,506.9,7654.76,,,,38831.15
128677,2018,29421.48,,400.0,9027.04,,,,38848.52
120434,2012,37458.42,171.0,0.0,1322.15,0.0,0.0,0.0,38951.57
114079,2018,38059.26,,415.61,831.02,,,,39305.89
135956,2018,30571.51,,800.0,,,,8016.67,39388.18
111683,2017,39616.21,,,,,,,39616.21
144331,2018,30582.08,,400.0,8877.89,,,,39859.97
144325,2017,25981.92,2508.86,400.0,11243.12,,,,40133.9
96921,2012,35240.7,170.59,778.19,4120.18,0.0,0.0,0.0,40309.66
145223,2018,38068.82,856.22,500.0,1405.43,,,,40830.47
124893,2015,40725.45,0.0,553.67,0.0,0.0,0.0,0.0,41279.12
131605,2014,37871.98,0.0,0.0,3585.0,0.0,0.0,0.0,41456.98
144324,2017,37785.16,2053.33,507.1,510.24,681.9,,,41537.73
120212,2012,38372.62,189.33,0.0,3073.82,0.0,0.0,0.0,41635.77
106516,2011,37133.17,0.0,0.0,4661.04,0.0,0.0,0.0,41794.21
99727,2011,37212.51,0.0,800.0,221.06,0.0,0.0,3819.75,42053.32
121696,2014,35741.22,0.0,0.0,6376.87,0.0,0.0,0.0,42118.09
140668,2021,14678.86,,8655.41,443.41,,,18379.61,42157.29
144334,2017,37630.54,2304.34,400.0,1862.09,,,,42196.97
144304,2017,37850.53,2307.4,400.0,1652.58,,,,42210.51
144329,2017,37630.53,2244.05,400.0,2021.33,,,,42295.91
11195,2021,,,19011.76,,18854.8,,4595.85,42462.41
117846,2017,37630.53,2462.18,400.0,3333.69,,,,43826.4
104744,2012,42853.53,311.77,0.0,706.6,0.0,0.0,0.0,43871.9
132363,2016,33174.93,,636.1,1593.88,,8554.0,,43958.91
103903,2021,13997.72,,12045.0,,,,18409.42,44452.14
120434,2013,39748.73,0.0,0.0,4744.87,0.0,0.0,0.0,44493.6
115581,2011,37005.23,0.0,0.0,7640.55,0.0,0.0,0.0,44645.78
131240,2014,40231.71,0.0,0.0,4598.68,0.0,0.0,0.0,44830.39
165140,2021,44872.18,,,,,,,44872.18
123379,2018,28381.48,,400.0,16115.33,,,,44896.81
120909,2018,36555.57,,800.0,824.9,,,6853.72,45034.19
121746,2015,37059.86,0.0,1330.28,1003.47,0.0,5677.0,0.0,45070.61
116177,2011,30798.39,0.0,800.0,272.0,12755.2,592.0,0.0,45217.59
114309,2018,42967.39,1115.03,,1161.56,,,,45243.98
145479,2018,41525.08,715.07,250.0,2845.36,,,,45335.51
141219,2017,36280.06,,,9103.06,,,,45383.12
11068,2014,20178.34,0.0,18932.29,4646.06,0.0,0.0,1992.88,45749.57
10089,2021,10448.12,,32859.24,689.87,,,2069.64,46066.87
93276,2013,37733.49,0.0,800.0,2475.26,0.0,1004.0,4766.61,46779.36
106516,2012,42152.69,113.99,1589.48,3307.78,0.0,0.0,0.0,47163.94
107289,2011,45641.14,0.0,691.57,1185.55,0.0,0.0,0.0,47518.26
116896,2012,34804.71,0.0,800.0,35.1,9576.19,2307.0,0.0,47523.0
131216,2014,45287.21,76.54,800.0,1714.61,0.0,0.0,0.0,47878.36
144333,2012,13312.48,0.0,26568.23,32.21,0.0,6456.0,1537.56,47906.48
127283,2014,35501.89,0.0,0.0,12556.08,0.0,0.0,0.0,48057.97
103384,2016,48035.42,,,40.0,,,,48075.42
9554,2012,35641.08,0.0,2535.12,5122.3,0.0,888.0,4236.32,48422.82
11740,2011,42205.77,0.0,800.0,0.0,0.0,0.0,5586.82,48592.59
9763,2021,11390.8,,29594.62,2208.16,,5520.0,,48713.58
115581,2012,41085.91,213.02,0.0,7586.07,0.0,0.0,0.0,48885.0
120434,2014,41540.81,0.0,0.0,7586.59,0.0,0.0,0.0,49127.4
10703,2021,-1353.01,,38229.34,,12303.2,,,49179.53
153068,2021,41677.78,,4934.43,2660.46,,,,49272.67
131605,2015,44068.23,0.0,0.0,5341.4,0.0,0.0,0.0,49409.63
11292,2018,40863.75,,,1466.56,,184.0,7095.79,49610.1
122442,2021,47648.41,,,2074.33,,,,49722.74
121696,2015,39027.1,0.0,0.0,10816.65,0.0,0.0,0.0,49843.75
103937,2017,43269.65,,,1395.44,,5278.0,,49943.09
121696,2016,41982.19,,,8493.16,,,,50475.35
10124,2021,5822.93,,43731.86,,,,1164.58,50719.37
9719,2021,4242.33,,46056.08,,,,754.2,51052.61
127685,2014,39540.8,0.0,0.0,11593.49,0.0,0.0,0.0,51134.29
11399,2021,30925.72,,17253.09,,,,3092.64,51271.45
9554,2011,44289.52,0.0,800.0,0.0,0.0,0.0,6373.24,51462.76
156394,2021,50887.48,,400.0,185.9,,,,51473.38
137486,2021,50367.44,,400.0,717.17,,,,51484.61
145329,2017,51663.2,,,,,,,51663.2
11103,2011,43079.27,0.0,800.0,0.0,0.0,0.0,7814.53,51693.8
12255,2011,29795.54,0.0,3268.1,6449.47,0.0,4684.0,7644.2,51841.31
137596,2021,50910.32,,511.43,451.79,,,,51873.54
80397,2012,42693.82,0.0,800.0,0.0,0.0,0.0,8723.52,52217.34
103514,2013,37907.81,0.0,800.0,7567.65,0.0,5962.0,0.0,52237.46
155516,2021,50887.44,,622.85,847.5,,,,52357.79
10279,2021,17107.49,,34998.78,276.02,,,,52382.29
138600,2021,50887.44,,1514.27,346.67,,,,52748.38
120901,2012,50218.22,0.0,800.0,1895.26,0.0,0.0,0.0,52913.48
120912,2012,50705.98,0.0,800.0,1480.9,0.0,0.0,0.0,52986.88
93276,2012,46091.76,0.0,800.0,545.73,0.0,0.0,5761.57,53199.06
116223,2016,48082.33,,3300.0,1831.63,,,,53213.96
121696,2017,44264.33,,,9977.54,,,,54241.87
109162,2011,52250.95,0.0,0.0,2524.95,0.0,0.0,0.0,54775.9
103768,2012,48900.61,0.0,5318.5,610.98,0.0,0.0,0.0,54830.09
132777,2021,50290.03,,511.43,4083.85,,,,54885.31
39585,2011,51453.9,0.0,0.0,3445.77,0.0,0.0,0.0,54899.67
106317,2011,51658.67,0.0,1527.88,1008.65,0.0,740.0,0.0,54935.2
140299,2016,35839.92,,800.0,,18383.07,,,55022.99
9734,2021,8187.98,,40204.62,3000.11,,3680.0,,55072.71
93276,2015,46104.05,0.0,800.0,0.0,0.0,0.0,8212.61,55116.66
116904,2014,36861.6,7528.89,800.0,6865.31,0.0,3196.0,0.0,55251.8
116122,2015,47884.96,0.0,7526.48,0.0,0.0,0.0,0.0,55411.44
9972,2021,5795.3,,47635.03,534.95,,,1448.82,55414.1
83212,2012,46280.5,0.0,3300.0,174.22,0.0,0.0,5669.02,55423.74
131217,2021,53756.02,,1283.77,443.04,,,,55482.83
120434,2015,45931.61,0.0,627.66,9313.82,0.0,0.0,0.0,55873.09
93478,2012,41649.18,0.0,4502.15,4152.48,0.0,1551.0,4165.07,56019.88
131240,2015,44784.34,0.0,784.58,10521.48,0.0,0.0,0.0,56090.4
10521,2021,18555.44,,30924.87,2297.14,,,4525.17,56302.62
141219,2018,38858.07,1299.82,500.0,15773.86,,,,56431.75
116362,2011,56450.21,0.0,0.0,0.0,0.0,0.0,0.0,56450.21
120903,2012,50218.22,0.0,800.0,1368.77,0.0,4144.0,0.0,56530.99
109266,2012,55946.72,400.09,461.46,0.0,0.0,0.0,0.0,56808.27
109266,2011,57091.5,0.0,0.0,0.0,0.0,0.0,0.0,57091.5
101940,2013,51878.85,0.0,2800.0,2483.8,0.0,0.0,0.0,57162.65
116223,2011,54932.59,0.0,800.0,1457.25,0.0,0.0,0.0,57189.84
10425,2021,33612.75,,16616.5,629.36,,,6722.48,57581.09
140668,2016,40809.6,,832.36,16028.32,,,,57670.28
12255,2017,25811.76,,16423.83,,,,15478.32,57713.91
10566,2011,40730.36,0.0,850.0,1875.83,0.0,0.0,14308.69,57764.88
120434,2016,49470.37,,174.76,8459.91,,,,58105.04
106311,2012,50290.28,0.0,800.0,1537.2,0.0,5544.0,0.0,58171.48
127685,2015,43744.29,0.0,435.39,14011.76,0.0,0.0,0.0,58191.44
126521,2013,53074.55,0.0,800.0,4081.67,0.0,296.0,0.0,58252.22
39585,2012,54058.82,0.0,0.0,4324.78,0.0,0.0,0.0,58383.6
126472,2013,53225.92,0.0,800.0,4471.7,0.0,0.0,0.0,58497.62
100415,2013,53074.55,0.0,800.0,4716.17,0.0,0.0,0.0,58590.72
9801,2014,44436.58,9438.91,800.0,1654.23,559.25,1744.0,0.0,58632.97
126471,2013,53074.55,0.0,800.0,3421.64,0.0,1416.0,0.0,58712.19
126523,2013,53314.6,0.0,800.0,3710.04,0.0,888.0,0.0,58712.64
114273,2011,55181.19,0.0,800.0,2320.74,0.0,428.0,0.0,58729.93
126514,2013,53074.55,0.0,800.0,4871.46,0.0,0.0,0.0,58746.01
126509,2013,53314.6,0.0,800.0,4191.7,0.0,560.0,0.0,58866.3
153362,2021,50026.52,,4107.54,4858.75,,,,58992.81
103785,2011,43255.27,0.0,800.0,1123.9,0.0,4098.0,9725.35,59002.52
120928,2012,50185.63,0.0,800.0,1123.1,0.0,7095.0,0.0,59203.73
50598,2021,34088.8,,18123.46,538.73,,,6541.39,59292.38
126481,2013,53314.6,0.0,800.0,4934.1,0.0,296.0,0.0,59344.7
121696,2018,47340.03,1414.21,500.0,10208.54,,,,59462.78
121606,2017,57541.55,712.08,1282.0,,,,,59535.63
116235,2011,55181.19,0.0,800.0,3448.07,0.0,148.0,0.0,59577.26
116110,2013,53020.84,0.0,800.0,4044.67,0.0,1815.0,0.0,59680.51
136725,2018,54546.19,1674.38,650.0,2937.25,,,,59807.82
11963,2021,4298.94,,55128.83,,,,560.72,59988.49
120902,2012,50384.51,0.0,800.0,2193.57,0.0,6802.0,0.0,60180.08
108602,2017,57606.15,,1150.0,1628.34,,,,60384.49
106682,2011,54751.91,0.0,800.0,1272.24,0.0,592.0,3148.98,60565.13
116649,2011,60599.38,0.0,0.0,0.0,0.0,0.0,0.0,60599.38
126547,2013,53314.6,0.0,800.0,4619.72,0.0,2114.0,0.0,60848.32
144472,2021,45819.2,,5214.08,9818.25,,,,60851.53
126485,2013,53314.6,0.0,800.0,4478.63,0.0,2337.0,0.0,60930.23
126493,2013,53248.09,0.0,800.0,4679.73,0.0,2220.0,0.0,60947.82
126508,2013,53074.55,0.0,800.0,3977.69,0.0,3114.0,0.0,60966.24
126552,2013,53314.6,0.0,800.0,4747.39,0.0,2226.0,0.0,61087.99
157687,2021,60374.68,,800.0,25.92,,,,61200.6
126520,2013,53314.6,0.0,800.0,4302.09,0.0,2800.0,0.0,61216.69
50650,2021,,,24901.1,,36442.63,,,61343.73
126483,2013,53314.6,0.0,800.0,4135.07,0.0,3392.0,0.0,61641.67
109266,2013,61395.03,0.0,0.0,253.28,0.0,0.0,0.0,61648.31
83212,2013,50466.13,0.0,3300.0,1782.48,0.0,0.0,6308.4,61857.01
109162,2012,57413.29,475.39,1366.84,2651.83,0.0,0.0,0.0,61907.35
116362,2012,61975.5,0.0,0.0,0.0,0.0,0.0,0.0,61975.5
56516,2013,36614.94,0.0,800.0,17247.78,0.0,0.0,7340.45,62003.17
120945,2012,50218.22,0.0,800.0,2298.88,0.0,8736.0,0.0,62053.1
8977,2021,7353.37,,52839.37,266.19,,,1602.66,62061.59
144423,2021,55776.3,,800.0,443.41,,736.0,4352.62,62108.33
109266,2014,62199.96,0.0,0.0,0.0,0.0,0.0,0.0,62199.96
97369,2013,53314.6,0.0,800.0,7275.71,0.0,856.0,0.0,62246.31
116172,2011,55181.19,0.0,800.0,1166.97,0.0,5180.0,0.0,62328.16
126479,2013,53074.55,0.0,800.0,4655.42,0.0,4001.0,0.0,62530.97
116111,2011,55181.19,0.0,800.0,1188.76,0.0,5394.0,0.0,62563.95
102957,2011,55768.53,0.0,800.0,4428.65,0.0,1628.0,0.0,62625.18
9746,2021,12415.16,,50247.72,,,,,62662.88
9704,2021,10253.22,,48010.54,975.5,,1472.0,1961.47,62672.73
115499,2011,60123.47,0.0,0.0,2557.93,0.0,0.0,0.0,62681.4
120434,2017,58352.19,,,4347.13,,,,62699.32
116199,2014,40158.61,7750.8,832.35,942.99,0.0,198.0,12844.87,62727.62
126561,2013,53314.6,0.0,800.0,5058.53,0.0,3591.0,0.0,62764.13
103903,2013,53314.6,0.0,800.0,4914.1,0.0,3885.0,0.0,62913.7
126560,2013,53314.6,0.0,800.0,6169.58,0.0,2632.0,0.0,62916.18
75944,2011,55181.19,0.0,800.0,3246.46,0.0,3707.0,0.0,62934.65
9801,2011,44361.03,0.0,800.0,998.21,16794.28,0.0,0.0,62953.52
56358,2011,55181.19,0.0,800.0,3247.92,0.0,3726.0,0.0,62955.11
12317,2011,63034.63,0.0,0.0,0.0,0.0,0.0,0.0,63034.63
102676,2011,55469.22,0.0,800.0,4547.1,0.0,2240.0,0.0,63056.32
116225,2011,55181.19,0.0,800.0,2425.6,0.0,4668.0,0.0,63074.79
102950,2011,55181.19,0.0,800.0,3533.57,0.0,3773.0,0.0,63287.76
102940,2011,55469.22,0.0,800.0,4937.4,0.0,2151.0,0.0,63357.62
102951,2011,55480.5,0.0,800.0,5290.79,0.0,1934.0,0.0,63505.29
105623,2011,55480.5,0.0,800.0,6402.64,0.0,856.0,0.0,63539.14
144472,2011,61653.26,0.0,0.0,1971.18,0.0,0.0,0.0,63624.44
145168,2017,63707.09,,,,,,,63707.09
8353,2021,8641.01,,42777.79,1699.26,,9062.0,1637.24,63817.3
97302,2013,53314.6,0.0,800.0,4110.97,0.0,5653.0,0.0,63878.57
102685,2011,55181.19,0.0,800.0,1693.22,0.0,6312.0,0.0,63986.41
116209,2011,55469.22,0.0,800.0,5117.1,0.0,2822.0,0.0,64208.32
126500,2013,53074.55,0.0,800.0,4107.97,0.0,6252.0,0.0,64234.52
116179,2011,55181.19,0.0,800.0,4996.76,0.0,3284.0,0.0,64261.95
50576,2016,56710.58,,800.0,1055.86,5519.95,368.0,,64454.39
140282,2016,56710.58,,800.0,1055.86,5519.95,368.0,,64454.39
126516,2013,53020.84,0.0,800.0,7944.63,0.0,2723.0,0.0,64488.47
120925,2012,50019.34,0.0,800.0,4536.29,0.0,9176.0,0.0,64531.63
11103,2012,51817.94,0.0,800.0,2918.91,0.0,1985.0,7076.26,64598.11
96921,2013,54455.95,0.0,3977.21,6070.01,0.0,296.0,0.0,64799.17
116223,2012,61795.87,0.0,800.0,2221.76,0.0,0.0,0.0,64817.63
126474,2013,52907.96,0.0,800.0,7740.16,406.64,2973.0,0.0,64827.76
153113,2021,48793.96,,2421.06,3962.05,,,9677.73,64854.8
126499,2013,52780.79,0.0,800.0,5255.81,0.0,6077.0,0.0,64913.6
99800,2012,56846.14,0.0,800.0,1605.81,0.0,0.0,5684.82,64936.77
103769,2015,54010.82,0.0,1000.0,263.9,0.0,0.0,9712.91,64987.63
120930,2013,53314.6,0.0,800.0,4639.49,0.0,6337.0,0.0,65091.09
116218,2011,55122.15,0.0,800.0,6859.35,0.0,2431.0,0.0,65212.5
80397,2011,30923.73,0.0,800.0,0.0,23763.07,0.0,9780.67,65267.47
126476,2013,53314.6,0.0,800.0,7874.57,0.0,3404.0,0.0,65393.17
116909,2012,59218.63,0.0,0.0,4136.56,0.0,2149.0,0.0,65504.19
116222,2011,55181.19,0.0,800.0,7324.54,0.0,2364.0,0.0,65669.73
11900,2021,1806.62,,58239.62,,4516.54,,1174.29,65737.07
39585,2013,58217.94,558.45,0.0,7019.96,0.0,0.0,0.0,65796.35
126496,2013,53074.55,0.0,800.0,8301.42,0.0,3837.0,0.0,66012.97
120931,2012,50539.69,0.0,800.0,4200.31,0.0,10482.0,0.0,66022.0
116107,2011,54932.59,0.0,800.0,6312.17,0.0,4001.0,0.0,66045.76
126502,2013,53314.6,0.0,800.0,6894.68,0.0,5070.0,0.0,66079.28
9298,2021,6438.28,,53872.44,5796.42,,,,66107.14
9801,2018,57646.38,,800.0,7862.01,,,,66308.39
116224,2011,55768.53,0.0,800.0,3673.42,0.0,6213.0,0.0,66454.95
100415,2017,43348.16,1762.03,1800.0,19267.62,,368.0,,66545.81
95140,2012,65411.9,0.0,800.0,348.44,0.0,0.0,0.0,66560.34
120909,2016,57103.82,,800.0,167.31,,,8659.43,66730.56
106709,2011,55181.19,0.0,800.0,6686.48,0.0,4325.0,0.0,66992.67
116285,2011,55480.5,0.0,800.0,7047.74,0.0,3703.0,0.0,67031.24
102680,2012,50451.83,0.0,1630.08,1870.67,0.0,13127.0,0.0,67079.58
116122,2011,55181.19,0.0,800.0,4702.09,0.0,6461.0,0.0,67144.28
121447,2013,54492.7,0.0,800.0,7848.9,0.0,4071.0,0.0,67212.6
104744,2013,55540.23,334.37,5268.34,3647.03,0.0,2553.0,0.0,67342.97
102938,2011,50595.16,0.0,800.0,3587.43,5173.37,7320.0,0.0,67475.96
116223,2013,60871.87,0.0,3300.0,3397.28,0.0,0.0,0.0,67569.15
102959,2011,55181.19,0.0,800.0,5352.3,0.0,6296.0,0.0,67629.49
126566,2013,53314.6,0.0,800.0,7583.19,0.0,5947.0,0.0,67644.79
116926,2012,58622.27,0.0,2228.34,3501.59,0.0,3301.0,0.0,67653.2
120944,2013,53314.6,0.0,800.0,8580.02,0.0,4968.0,0.0,67662.62
116141,2011,55181.19,0.0,800.0,6799.59,0.0,4929.0,0.0,67709.78
131262,2014,62308.19,76.54,800.0,4490.09,0.0,148.0,0.0,67822.82
126526,2013,53074.55,0.0,800.0,4277.5,0.0,9692.0,0.0,67844.05
106516,2013,55349.79,325.29,5766.7,5929.42,0.0,498.0,0.0,67869.2
10557,2021,10049.38,,51044.66,,,4784.0,2009.87,67887.91
131199,2014,62028.99,76.54,800.0,3875.84,0.0,1169.0,0.0,67950.37
126582,2013,53060.45,0.0,800.0,6789.95,0.0,7351.0,0.0,68001.4
10313,2013,64794.43,0.0,800.0,2518.74,0.0,0.0,0.0,68113.17
144472,2012,65061.6,301.95,1376.04,1417.27,0.0,0.0,0.0,68156.86
105416,2011,61792.98,0.0,0.0,6389.93,0.0,0.0,0.0,68182.91
126574,2013,53314.6,0.0,800.0,6347.55,0.0,7797.0,0.0,68259.15
87213,2011,55768.53,0.0,800.0,8299.96,0.0,3404.0,0.0,68272.49
114273,2012,61350.2,0.0,956.95,1642.28,445.67,3885.0,0.0,68280.1
131206,2014,63002.18,76.54,800.0,3244.19,0.0,1332.0,0.0,68454.91
120914,2012,50705.98,0.0,800.0,3110.81,0.0,13888.0,0.0,68504.79
102678,2011,55181.19,0.0,800.0,4420.53,0.0,8168.0,0.0,68569.72
126498,2013,53314.6,0.0,800.0,5308.72,0.0,9270.0,0.0,68693.32
153070,2021,32910.02,,800.0,8882.47,,26174.0,,68766.49
116220,2011,55502.67,0.0,800.0,8853.85,0.0,3639.0,0.0,68795.52
9956,2021,5125.84,,56815.62,5922.65,,,967.14,68831.25
12236,2021,,,35007.82,,27099.3,,6774.9,68882.02
102934,2011,54584.54,0.0,800.0,6835.72,596.65,6228.0,0.0,69044.91
120927,2012,50218.22,0.0,800.0,6870.25,0.0,11167.0,0.0,69055.47
158732,2021,61587.92,,749.06,6837.69,,,,69174.67
108437,2013,53314.6,0.0,800.0,6958.69,0.0,8411.0,0.0,69484.29
120924,2012,50218.22,0.0,800.0,2924.75,0.0,15550.0,0.0,69492.97
80415,2011,67137.48,0.0,800.0,1558.54,0.0,0.0,0.0,69496.02
131225,2014,63002.18,76.54,800.0,5323.59,0.0,296.0,0.0,69498.31
126475,2013,53225.92,0.0,800.0,8678.63,0.0,6800.0,0.0,69504.55
135947,2015,65600.96,0.0,800.0,2973.31,0.0,184.0,0.0,69558.27
10438,2021,18383.43,,42778.56,3942.87,,,4595.85,69700.71
